,keys,values
5497,httpstcospxlbbdrbuildingsburning,"[('burning', 1), ('followers', 1), ('must', 1), ('get', 1), ('hot', 1), ('buildingsloses', 1)]"
5957,dr,"[('burning', 1), ('flips', 1), ('\x89û', 1), ('duckvillelol', 1), ('buildings', 1), ('lets', 1), ('hit', 1), ('says', 1), ('kca', 1), ('httptcolnwqdjeburningbuildings', 1), ('votejktid', 1), ('table', 1), ('grabs', 1), ('screw', 1), ('camera', 1), ('dual', 1), ('httptcotjgxdcdp', 1), ('ppdr', 1), ('photography', 1), ('power', 1), ('packåêfor', 1), ('flash\x89ûcyclone', 1), ('external', 1), ('new', 1), ('art', 1), ('boltåêcyclone', 1), ('outlet', 1)]"
5958,httptcolnwqdjeburningbuildings,"[('burning', 1), ('flips', 1), ('\x89û', 1), ('duckvillelol', 1), ('buildings', 1), ('dr', 1), ('lets', 1), ('hit', 1), ('says', 1), ('kca', 1), ('votejktid', 1), ('table', 1), ('grabs', 1), ('screw', 1)]"
5960,grabs,"[('burning', 1), ('flips', 1), ('\x89û', 1), ('duckvillelol', 1), ('buildings', 1), ('dr', 1), ('lets', 1), ('hit', 1), ('says', 1), ('kca', 1), ('httptcolnwqdjeburningbuildings', 1), ('votejktid', 1), ('table', 1), ('screw', 1)]"
5961,screw,"[('burning', 1), ('flips', 1), ('\x89û', 1), ('duckvillelol', 1), ('buildings', 1), ('dr', 1), ('lets', 1), ('hit', 1), ('says', 1), ('kca', 1), ('httptcolnwqdjeburningbuildings', 1), ('votejktid', 1), ('table', 1), ('grabs', 1)]"
5959,table,"[('burning', 1), ('flips', 1), ('\x89û', 1), ('duckvillelol', 1), ('buildings', 1), ('dr', 1), ('lets', 1), ('hit', 1), ('says', 1), ('kca', 1), ('httptcolnwqdjeburningbuildings', 1), ('votejktid', 1), ('grabs', 1), ('screw', 1)]"
5956,duckvillelol,"[('burning', 1), ('flips', 1), ('\x89û', 1), ('buildings', 1), ('dr', 1), ('lets', 1), ('hit', 1), ('says', 1), ('kca', 1), ('httptcolnwqdjeburningbuildings', 1), ('votejktid', 1), ('table', 1), ('grabs', 1), ('screw', 1)]"
5815,questions,"[('burning', 1), ('five', 1), ('st', 1), ('sjubbburning', 1), ('httptconmrvthkvah', 1), ('chris', 1), ('mullin', 1), ('stacdemon', 1), ('john\x89ûªs', 1), ('sa', 1), ('oral', 1), ('list', 1), ('answercollapse', 1), ('ferrochrome', 1), ('industry', 1), ('mp', 1), ('steel', 1), ('collapse', 1), ('even', 1), ('verge', 1), ('president', 1), ('put', 1), ('dont', 1)]"
5948,dhsscitech,"[('burning', 1), ('firefighters', 1), ('httptcokybqcsvrza', 1), ('httptcoihkymsmpburningbuildings', 1), ('work', 1), ('rt', 1), ('buildings\x89ûówe', 1), ('tech', 1), ('run', 1), ('t\x89û', 1), ('forestservice', 1)]"
6029,understood,"[('burning', 1), ('fireburningbuildings', 1), ('guys', 1), ('run', 1), ('chase', 1), ('theyre', 1), ('never', 1), ('buildingsyou', 1), ('wanted', 1), ('murderersnot', 1)]"
5836,lightningcaused,"[('burning', 1), ('fire', 1), ('httptcozrtrplqvburning', 1), ('visible', 1), ('flames', 1), ('rocky', 1), ('mountains\x89û', 1), ('tucson', 1), ('terrain', 1), ('mountains', 1), ('steep', 1)]"
5406,etcbuildingsburning,"[('burning', 1), ('executing', 1), ('buildings', 1), ('businesses', 1), ('themagickidraps', 1), ('upset', 1), ('rally', 1), ('nothing', 1), ('cops', 1)]"
5966,etcburningbuildings,"[('burning', 1), ('executing', 1), ('buildings', 1), ('businesses', 1), ('themagickidraps', 1), ('upset', 1), ('rally', 1), ('nothing', 1), ('cops', 1)]"
5823,idk,"[('burning', 1), ('except', 1), ('really', 1), ('johnsontionne', 1), ('crush', 1), ('made', 1), ('first', 1), ('woman', 1), ('ever', 1), ('one', 1), ('guy', 1)]"
5824,johnsontionne,"[('burning', 1), ('except', 1), ('idk', 1), ('really', 1)]"
5455,kellys,"[('burning', 1), ('dreams', 1), ('buildings', 1), ('inside', 1), ('since', 1), ('burned', 1), ('buildingsburning', 1), ('ever', 1), ('keep', 1)]"
5950,httptcoihkymsmpburningbuildings,"[('burning', 1), ('dhsscitech', 1), ('firefighters', 1), ('httptcokybqcsvrza', 1), ('work', 1), ('rt', 1), ('buildings\x89ûówe', 1), ('tech', 1), ('run', 1), ('t\x89û', 1), ('forestservice', 1)]"
5951,buildingsûówe,"[('burning', 1), ('dhsscitech', 1), ('firefighters', 1), ('httptcokybqcsvrza', 1), ('httptcoihkymsmpburningbuildings', 1), ('work', 1), ('rt', 1), ('tech', 1), ('run', 1), ('t\x89û', 1), ('forestservice', 1)]"
5954,forestservice,"[('burning', 1), ('dhsscitech', 1), ('firefighters', 1), ('httptcokybqcsvrza', 1), ('httptcoihkymsmpburningbuildings', 1), ('work', 1), ('rt', 1), ('buildings\x89ûówe', 1), ('tech', 1), ('run', 1), ('t\x89û', 1)]"
5953,tû,"[('burning', 1), ('dhsscitech', 1), ('firefighters', 1), ('httptcokybqcsvrza', 1), ('httptcoihkymsmpburningbuildings', 1), ('work', 1), ('rt', 1), ('buildings\x89ûówe', 1), ('tech', 1), ('run', 1), ('forestservice', 1)]"
5952,tech,"[('burning', 1), ('dhsscitech', 1), ('firefighters', 1), ('httptcokybqcsvrza', 1), ('httptcoihkymsmpburningbuildings', 1), ('work', 1), ('rt', 1), ('buildings\x89ûówe', 1), ('run', 1), ('t\x89û', 1), ('forestservice', 1)]"
5949,httptcokybqcsvrza,"[('burning', 1), ('dhsscitech', 1), ('firefighters', 1), ('httptcoihkymsmpburningbuildings', 1), ('work', 1), ('rt', 1), ('buildings\x89ûówe', 1), ('tech', 1), ('run', 1), ('t\x89û', 1), ('forestservice', 1)]"
5967,magics,"[('burning', 1), ('destruction', 1), ('go', 1), ('fine', 1), ('buildingsburningbuildings', 1), ('dont', 1)]"
5401,dougmartin,"[('burning', 1), ('deserves', 1), ('runs', 1), ('buildings', 1), ('respectbuildingsburning', 1), ('ed', 1), ('running', 1), ('doug', 1), ('fireman', 1), ('others', 1)]"
5403,ed,"[('burning', 1), ('deserves', 1), ('runs', 1), ('buildings', 1), ('dougmartin', 1), ('respectbuildingsburning', 1), ('running', 1), ('doug', 1), ('fireman', 1), ('others', 1)]"
5404,doug,"[('burning', 1), ('deserves', 1), ('runs', 1), ('buildings', 1), ('dougmartin', 1), ('respectbuildingsburning', 1), ('ed', 1), ('running', 1), ('fireman', 1), ('others', 1)]"
5450,itbuildingsburning,"[('burning', 1), ('days', 1), ('buildings', 1), ('rather', 1), ('infosec', 1), ('run', 1), ('knew', 1), ('firefighter', 1), ('often', 1), ('joshcorman', 1), ('deal', 1)]"
5926,bg,"[('burning', 1), ('cool', 1), ('buildings', 1), ('mv', 1), ('like', 1), ('everywhere', 1), ('would', 1), ('strutting', 1), ('flames', 1), ('mean', 1), ('beburningbuildings', 1)]"
5927,everywhere,"[('burning', 1), ('cool', 1), ('buildings', 1), ('mv', 1), ('like', 1), ('bg', 1), ('would', 1), ('strutting', 1), ('flames', 1), ('mean', 1), ('beburningbuildings', 1), ('khans', 1), ('humanitybajrangi', 1), ('creating', 1), ('crcyclone', 1), ('unstoppable', 1), ('emperor', 1), ('salman', 1), ('entertainment', 1), ('cyclone', 1), ('history', 1), ('crosed', 1), ('bhaijaan', 1), ('majesty', 1)]"
5929,beburningbuildings,"[('burning', 1), ('cool', 1), ('buildings', 1), ('mv', 1), ('like', 1), ('bg', 1), ('everywhere', 1), ('would', 1), ('strutting', 1), ('flames', 1), ('mean', 1)]"
5928,strutting,"[('burning', 1), ('cool', 1), ('buildings', 1), ('mv', 1), ('like', 1), ('bg', 1), ('everywhere', 1), ('would', 1), ('flames', 1), ('mean', 1), ('beburningbuildings', 1)]"
5925,mv,"[('burning', 1), ('cool', 1), ('buildings', 1), ('like', 1), ('bg', 1), ('everywhere', 1), ('would', 1), ('strutting', 1), ('flames', 1), ('mean', 1), ('beburningbuildings', 1)]"
5872,boat,"[('burning', 1), ('club', 1), ('london', 1), ('web', 1), ('memories', 1), ('httptcoumtnnimtbmburning', 1), ('radio', 1), ('playing', 1), ('ferry', 1), ('face', 1), ('clifffall', 1), ('almost', 1), ('open', 1), ('one', 1), ('run', 1), ('get', 1), ('day', 1), ('want', 1), ('someone', 1), ('knocking', 1), ('crack', 1), ('fall', 1), ('bicyclesuv', 1), ('mesick', 1), ('police', 1), ('say', 1), ('onto', 1), ('collided', 2), ('accident', 1), ('httptcoagtopyzkcollided', 1), ('bicyclist', 1), ('entered', 1), ('west', 1), ('httptcoinguztygcollided', 1), ('travelling', 1), ('dead', 1), ('confirmed', 1), ('lvictoria', 1), ('two', 1), ('stepkans', 1), ('media', 1)]"
5875,httptcoumtnnimtbmburning,"[('burning', 1), ('club', 1), ('boat', 1), ('london', 1), ('web', 1), ('memories', 1), ('radio', 1), ('playing', 1)]"
5874,memories,"[('burning', 1), ('club', 1), ('boat', 1), ('london', 1), ('web', 1), ('httptcoumtnnimtbmburning', 1), ('radio', 1), ('playing', 1)]"
5873,web,"[('burning', 1), ('club', 1), ('boat', 1), ('london', 1), ('memories', 1), ('httptcoumtnnimtbmburning', 1), ('radio', 1), ('playing', 1)]"
5394,gemini,"[('burning', 1), ('children', 1), ('im', 1), ('buildings', 1), ('police', 1), ('sirens', 1), ('screaming', 1), ('distancebuildingsburning', 1)]"
5930,ashesburningbuildings,"[('burning', 1), ('children', 1), ('buildings', 1), ('incredible', 1), ('screaming', 1), ('louistomlinson', 1), ('dancing', 1)]"
5987,httptcomtmkimwiyyburningbuildings,"[('burning', 1), ('causing', 1), ('several', 1), ('buildings', 1), ('fire', 1), ('downtown', 1), ('large', 1), ('hinton', 1), ('evacuations', 1)]"
5988,evacuations,"[('burning', 1), ('causing', 1), ('httptcomtmkimwiyyburningbuildings', 1), ('several', 1), ('buildings', 1), ('fire', 1), ('downtown', 1), ('large', 1), ('hinton', 1)]"
2102,beach,"[('burning', 1), ('captures', 1), ('removing', 1), ('httptcojpqlrunjj', 1), ('arsonist', 1), ('flag', 1), ('long', 1), ('ca', 1), ('it;', 1), ('man', 1), ('sought', 1), ('american', 1), ('home', 1), ('httptcojbpgkgowsiarsonist', 1), ('video', 1), ('tour', 1), ('st', 1), ('listings', 1), ('virtual', 1), ('httptconfpaytvwblaze', 1), ('see', 1), ('listed', 1), ('one', 1), ('fir', 1), ('dorrie', 1), ('cannon', 1), ('caruana', 1)]"
2104,american,"[('burning', 1), ('captures', 1), ('removing', 1), ('httptcojpqlrunjj', 1), ('arsonist', 1), ('flag', 1), ('long', 1), ('ca', 1), ('beach', 1), ('it;', 1), ('man', 2), ('sought', 1), ('home', 1), ('httptcojbpgkgowsiarsonist', 1), ('video', 1), ('mackayim', 1), ('newspaper', 1), ('nbioterrorism', 1), ('meyerbjoern', 1), ('major', 1), ('thelonevirologi', 1), ('series', 1), ('running', 1), ('research', 1), ('bioterrorism', 1), ('going', 1), ('alleged', 1), ('weapons', 1), ('bloody', 1), ('yemen', 1), ('fueling', 1), ('war', 1), ('httptcoageakvnxcasualties', 1), ('support', 1), ('air', 1), ('suspected', 1), ('theres', 1), ('httptcodrlkebeypicasualties', 1), ('casualties', 1), ('iranian', 1), ('scenario', 1), ('activity', 1), ('america', 1), ('death', 1), ('revise', 1), ('worlds', 1), ('isle', 1), ('suddenly', 1), ('via', 1), ('new', 1), ('show', 1), ('family', 1), ('royal', 1), ('peoplecollide', 1), ('collide', 1), ('httptcoombostn', 1), ('tlc', 1), ('britains', 1), ('takes', 1), ('constitutional', 1), ('httptcogfasowzncollided', 1), ('collided', 1), ('worse', 1), ('even', 1), ('looks', 1), ('politic\x89û', 1), ('new', 1), ('system', 1)]"
2105,httptcojbpgkgowsiarsonist,"[('burning', 1), ('captures', 1), ('removing', 1), ('httptcojpqlrunjj', 1), ('arsonist', 1), ('flag', 1), ('long', 1), ('ca', 1), ('beach', 1), ('it;', 1), ('man', 1), ('sought', 1), ('american', 1), ('home', 1), ('video', 1)]"
2103,sought,"[('burning', 1), ('captures', 1), ('removing', 1), ('httptcojpqlrunjj', 1), ('arsonist', 1), ('flag', 1), ('long', 1), ('ca', 1), ('beach', 1), ('it;', 1), ('man', 1), ('american', 1), ('home', 1), ('httptcojbpgkgowsiarsonist', 1), ('video', 1)]"
2101,ca,"[('burning', 1), ('captures', 1), ('removing', 1), ('httptcojpqlrunjj', 1), ('arsonist', 1), ('flag', 1), ('long', 1), ('beach', 1), ('it;', 1), ('man', 1), ('sought', 1), ('american', 1), ('home', 1), ('httptcojbpgkgowsiarsonist', 1), ('video', 1), ('httptcomqphfgpoattack', 1), ('amp;', 1), ('obamadhs', 1), ('rape', 1), ('murder', 1), ('santa', 1), ('maria', 1), ('prior', 1), ('woman', 1), ('offenses', 1), ('released', 1), ('alien', 1), ('times', 1), ('illegal', 1), ('charged', 1), ('baths', 1), ('sale', 1), ('video', 1), ('bedrooms', 1), ('palms', 1), ('httptcoqmsrressdyoutube', 1), ('httptcozlajcssqblaze', 1), ('bush', 1), ('crazybushfires', 1), ('fires', 1)]"
2100,httptcojpqlrunjj,"[('burning', 1), ('captures', 1), ('removing', 1), ('arsonist', 1), ('flag', 1), ('long', 1), ('ca', 1), ('beach', 1), ('it;', 1), ('man', 1), ('sought', 1), ('american', 1), ('home', 1), ('httptcojbpgkgowsiarsonist', 1), ('video', 1)]"
2099,removing,"[('burning', 1), ('captures', 1), ('httptcojpqlrunjj', 1), ('arsonist', 1), ('flag', 1), ('long', 1), ('ca', 1), ('beach', 1), ('it;', 1), ('man', 1), ('sought', 1), ('american', 1), ('home', 1), ('httptcojbpgkgowsiarsonist', 1), ('video', 1)]"
5784,nap,"[('burning', 1), ('candle', 1), ('im', 1), ('outside', 1), ('theres', 1), ('favorite', 1), ('cocoa', 1), ('sip', 1), ('hot', 1), ('time', 1), ('awesomesauceburning', 1), ('raining', 1)]"
5785,cocoa,"[('burning', 1), ('candle', 1), ('im', 1), ('nap', 1), ('outside', 1), ('theres', 1), ('favorite', 1), ('sip', 1), ('hot', 1), ('time', 1), ('awesomesauceburning', 1), ('raining', 1)]"
5787,awesomesauceburning,"[('burning', 1), ('candle', 1), ('im', 1), ('nap', 1), ('outside', 1), ('theres', 1), ('favorite', 1), ('cocoa', 1), ('sip', 1), ('hot', 1), ('time', 1), ('raining', 1)]"
5786,sip,"[('burning', 1), ('candle', 1), ('im', 1), ('nap', 1), ('outside', 1), ('theres', 1), ('favorite', 1), ('cocoa', 1), ('hot', 1), ('time', 1), ('awesomesauceburning', 1), ('raining', 1)]"
5499,rockbottomradfm,"[('burning', 1), ('buildingsbuildingsburning', 1), ('challenges', 1), ('rescuing', 1), ('one', 1), ('people', 1), ('tough', 1), ('enough', 1)]"
5479,epcotexplorer,"[('burning', 1), ('buildings', 1), ('thousand', 1), ('fire', 1), ('jealous', 1), ('tears', 1), ('ransacked', 1), ('awesomeeeeeeeebuildingsburning', 1)]"
6035,brutality,"[('burning', 1), ('buildings', 1), ('thoroughly', 1), ('ppl', 1), ('response', 1), ('mistreatedburningbuildings', 1), ('nvr', 1), ('mention', 1), ('express', 1), ('r', 1), ('dudes', 1), ('stupid', 1), ('black', 1)]"
6036,mistreatedburningbuildings,"[('burning', 1), ('buildings', 1), ('thoroughly', 1), ('brutality', 1), ('ppl', 1), ('response', 1), ('nvr', 1), ('mention', 1), ('express', 1), ('r', 1), ('dudes', 1), ('stupid', 1), ('black', 1)]"
6038,express,"[('burning', 1), ('buildings', 1), ('thoroughly', 1), ('brutality', 1), ('ppl', 1), ('response', 1), ('mistreatedburningbuildings', 1), ('nvr', 1), ('mention', 1), ('r', 1), ('dudes', 1), ('stupid', 1), ('black', 1)]"
6039,stupid,"[('burning', 1), ('buildings', 1), ('thoroughly', 1), ('brutality', 1), ('ppl', 1), ('response', 1), ('mistreatedburningbuildings', 1), ('nvr', 1), ('mention', 1), ('express', 1), ('r', 1), ('dudes', 1), ('black', 1), ('nearly', 1), ('women', 1), ('beep', 1), ('horncollided', 1), ('coming', 1), ('junction', 1), ('collided', 1), ('till', 1), ('came', 1), ('looking', 1), ('kept', 1), ('today', 1), ('towards', 1), ('still', 1)]"
6037,nvr,"[('burning', 1), ('buildings', 1), ('thoroughly', 1), ('brutality', 1), ('ppl', 1), ('response', 1), ('mistreatedburningbuildings', 1), ('mention', 1), ('express', 1), ('r', 1), ('dudes', 1), ('stupid', 1), ('black', 1)]"
6011,attacking,"[('burning', 1), ('buildings', 1), ('strikers', 1), ('chinese', 1), ('phalaborwa', 1), ('jobs', 1), ('taking', 1), ('striking', 1), ('cars', 1), ('httptcolngclzsjburningbuildings', 1)]"
5438,httptcouvqikx,"[('burning', 1), ('buildings', 1), ('skies', 1), ('high', 1), ('nowplayingbuildingsburning', 1)]"
5439,nowplayingbuildingsburning,"[('burning', 1), ('buildings', 1), ('skies', 1), ('high', 1), ('httptcouvqikx', 1)]"
5447,lootingbuildingsburning,"[('burning', 1), ('buildings', 1), ('rioting', 1), ('one', 1), ('acdcd', 1), ('foxnews', 1)]"
5509,storesbuildingsburning,"[('burning', 1), ('buildings', 1), ('ppfa', 1), ('looting', 1), ('arent', 1), ('least', 1)]"
5970,proudburningbuildings,"[('burning', 1), ('buildings', 1), ('police', 1), ('looting', 1), ('support', 1), ('fight', 1), ('back', 1), ('people', 1), ('never', 1), ('seeing', 1)]"
5969,httptcophixznvynburningbuildings,"[('burning', 1), ('buildings', 1), ('outrage', 1), ('media', 1)]"
5496,httptcophixznvynbuildingsburning,"[('burning', 1), ('buildings', 1), ('outrage', 1), ('media', 1)]"
5416,blacklivesmatterbuildingsburning,"[('burning', 1), ('buildings', 1), ('must', 1), ('cjoyner', 1), ('overlooking', 1), ('minimehh', 1)]"
6010,blacklivesmatterburningbuildings,"[('burning', 1), ('buildings', 1), ('must', 1), ('cjoyner', 1), ('overlooking', 1), ('minimehh', 1)]"
6024,literallyburningbuildings,"[('burning', 1), ('buildings', 1), ('lit', 1), ('schools', 1), ('strikesstrikes', 1), ('always', 1), ('uganda', 1), ('still', 1), ('western', 1)]"
5457,literallybuildingsburning,"[('burning', 1), ('buildings', 1), ('lit', 1), ('schools', 1), ('strikesstrikes', 1), ('always', 1), ('uganda', 1), ('still', 1), ('western', 1)]"
6027,burnt,"[('burning', 1), ('buildings', 1), ('like', 1), ('kshllcenterpri', 1), ('churchesburningbuildings', 1), ('progressohio', 1), ('mean', 1), ('black', 1)]"
6028,progressohio,"[('burning', 1), ('buildings', 1), ('like', 1), ('kshllcenterpri', 1), ('churchesburningbuildings', 1), ('burnt', 1), ('mean', 1), ('black', 1)]"
6026,churchesburningbuildings,"[('burning', 1), ('buildings', 1), ('like', 1), ('kshllcenterpri', 1), ('burnt', 1), ('progressohio', 1), ('mean', 1), ('black', 1)]"
6025,kshllcenterpri,"[('burning', 1), ('buildings', 1), ('like', 1), ('churchesburningbuildings', 1), ('burnt', 1), ('progressohio', 1), ('mean', 1), ('black', 1)]"
5454,dreams,"[('burning', 1), ('buildings', 1), ('inside', 1), ('since', 1), ('burned', 1), ('buildingsburning', 1), ('ever', 1), ('keep', 1), ('kellys', 1), ('hear', 1), ('cbsbigbrother', 1), ('ouch', 1), ('almost', 1), ('hopes', 1), ('crushed', 1), ('could', 1), ('clelliyou', 1)]"
5983,throughburningbuildings,"[('burning', 1), ('buildings', 1), ('im', 1), ('say', 1), ('battling', 1), ('give', 1), ('come', 1), ('anything', 1), ('monsters', 1), ('never', 1), ('ill', 1), ('pulling', 1)]"
6042,skyburningbuildings,"[('burning', 1), ('buildings', 1), ('im', 1), ('ground', 1), ('hole', 1), ('streetlight', 1), ('problema', 1), ('picture', 1), ('basement', 1), ('drinking', 1)]"
6041,problema,"[('burning', 1), ('buildings', 1), ('im', 1), ('ground', 1), ('hole', 1), ('streetlight', 1), ('picture', 1), ('basement', 1), ('drinking', 1), ('skyburningbuildings', 1)]"
6040,streetlight,"[('burning', 1), ('buildings', 1), ('im', 1), ('ground', 1), ('hole', 1), ('problema', 1), ('picture', 1), ('basement', 1), ('drinking', 1), ('skyburningbuildings', 1)]"
5923,oohburningbuildings,"[('burning', 1), ('buildings', 1), ('im', 1), ('building', 1), ('mmmmmm', 1), ('oooh', 1), ('oooooohhhh', 1)]"
5399,oohbuildingsburning,"[('burning', 1), ('buildings', 1), ('im', 1), ('building', 1), ('mmmmmm', 1), ('oooh', 1), ('oooooohhhh', 1)]"
6043,httptcoqochspybwburningbuildings,"[('burning', 1), ('buildings', 1), ('happening', 1), ('protests', 1), ('crap', 1), ('see', 1), ('come', 1), ('riots', 1), ('dont', 1)]"
5485,zourryart,"[('burning', 1), ('buildings', 1), ('forgot', 1), ('add', 1), ('screaming', 1), ('babiesbuildingsburning', 1)]"
6034,thoroughly,"[('burning', 1), ('buildings', 1), ('brutality', 1), ('ppl', 1), ('response', 1), ('mistreatedburningbuildings', 1), ('nvr', 1), ('mention', 1), ('express', 1), ('r', 1), ('dudes', 1), ('stupid', 1), ('black', 1)]"
5475,httpstcoolnfzbzbbuildingsburning,"[('burning', 1), ('buildings', 1), ('bradford', 1), ('read', 1), ('weep', 1), ('back', 1), ('best', 1), ('leeds', 1)]"
5989,planes,"[('burning', 1), ('buildings', 1), ('booradleyvancullenburningbuildings', 1), ('ran', 1), ('soup', 1), ('man', 1), ('ali', 1), ('flew', 1), ('child', 1), ('making', 1), ('year', 1), ('went', 1), ('getting', 1), ('like', 1), ('water', 1), ('fightbushfires', 1), ('fires', 1), ('ohh', 1), ('bush', 1), ('spain', 1), ('every', 1), ('one', 1), ('time', 1), ('swimming', 1), ('dacherryontop', 1)]"
6013,chinese,"[('burning', 1), ('attacking', 1), ('buildings', 1), ('strikers', 1), ('phalaborwa', 1), ('jobs', 1), ('taking', 1), ('striking', 1), ('cars', 1), ('httptcolngclzsjburningbuildings', 1)]"
6015,jobs,"[('burning', 1), ('attacking', 1), ('buildings', 1), ('strikers', 1), ('chinese', 1), ('phalaborwa', 1), ('taking', 1), ('striking', 1), ('cars', 1), ('httptcolngclzsjburningbuildings', 1), ('property', 1), ('insurance', 2), ('amp;', 1), ('group', 1), ('quality', 1), ('st', 1), ('hiring', 4), ('licensed', 1), ('casualty', 1), ('agent', 1), ('httptcovmjrtuvmh', 1), ('produc', 1), ('denvercasualty', 1), ('httptcopbyauvvcasualty', 1), ('willinghearted', 1), ('casualty', 1), ('rpn', 1), ('hunt', 1), ('defendant', 1), ('catastrophic', 1), ('solicitor', 1), ('injury', 1), ('httptcogzaudyha', 1), ('looking', 1), ('httptcopekgcsigcatastrophic', 1), ('counselor', 4), ('httptcobnrdkgxavrchemicalemergency', 1), ('service', 4), ('seattle', 4), ('emergency', 4), ('opening', 1), ('center', 4), ('downtown', 4), ('intern', 4), ('new', 1), ('dependency', 4), ('chemical', 4), ('job', 1), ('apply', 4), ('httptcoskqpwsnoinchemicalemergency', 2), ('httptcohhtwaytyochemicalemergency', 1), ('shopcollision', 1), ('body', 1), ('httptcokshsgwghfjcollision', 1), ('work', 1), ('centre', 1), ('manager', 1), ('dilawri', 1), ('vancouver', 1), ('httptcovgjnahiw', 1)]"
